set,set id,name,id,card number,image,prices,price,cost,obtained
Obsidian Flames,sv3,Phantump,sv3-11,11,"{'small': 'https://images.pokemontcg.io/sv3/11.png', 'large': 'https://images.pokemontcg.io/sv3/11_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-11', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 5.0, 'market': 0.08, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.03, 'directLow': None}}}",0.03,0,False
Obsidian Flames,sv3,Trevenant,sv3-12,12,"{'small': 'https://images.pokemontcg.io/sv3/12.png', 'large': 'https://images.pokemontcg.io/sv3/12_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-12', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.19, 'high': 4.99, 'market': 0.14, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Obsidian Flames,sv3,Rowlet,sv3-13,13,"{'small': 'https://images.pokemontcg.io/sv3/13.png', 'large': 'https://images.pokemontcg.io/sv3/13_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-13', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.09, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.07, 'directLow': None}}}",0.07,0,False
Obsidian Flames,sv3,Dartrix,sv3-14,14,"{'small': 'https://images.pokemontcg.io/sv3/14.png', 'large': 'https://images.pokemontcg.io/sv3/14_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-14', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.04, 'mid': 0.2, 'high': 4.99, 'market': 0.15, 'directLow': None}}}",0.05,0,False
Obsidian Flames,sv3,Decidueye ex,sv3-15,15,"{'small': 'https://images.pokemontcg.io/sv3/15.png', 'large': 'https://images.pokemontcg.io/sv3/15_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-15', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.25, 'mid': 1.03, 'high': 9.99, 'market': 0.98, 'directLow': None}}}",0.98,0,False
Obsidian Flames,sv3,Bounsweet,sv3-16,16,"{'small': 'https://images.pokemontcg.io/sv3/16.png', 'large': 'https://images.pokemontcg.io/sv3/16_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-16', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.11, 'high': 4.99, 'market': 0.09, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 10.28, 'market': 0.04, 'directLow': None}}}",0.04,0,False
Obsidian Flames,sv3,Steenee,sv3-17,17,"{'small': 'https://images.pokemontcg.io/sv3/17.png', 'large': 'https://images.pokemontcg.io/sv3/17_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-17', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.11, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}}}",0.04,0,False
Obsidian Flames,sv3,Tsareena,sv3-18,18,"{'small': 'https://images.pokemontcg.io/sv3/18.png', 'large': 'https://images.pokemontcg.io/sv3/18_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-18', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.02, 'mid': 0.2, 'high': 4.99, 'market': 0.18, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}}}",0.07,0,False
Obsidian Flames,sv3,Smoliv,sv3-19,19,"{'small': 'https://images.pokemontcg.io/sv3/19.png', 'large': 'https://images.pokemontcg.io/sv3/19_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-19', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.12, 'high': 4.99, 'market': 0.12, 'directLow': None}}}",0.04,0,False
Obsidian Flames,sv3,Dolliv,sv3-20,20,"{'small': 'https://images.pokemontcg.io/sv3/20.png', 'large': 'https://images.pokemontcg.io/sv3/20_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-20', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.02, 'mid': 0.17, 'high': 4.99, 'market': 0.13, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.06, 'directLow': None}}}",0.06,0,False
Obsidian Flames,sv3,Arboliva,sv3-21,21,"{'small': 'https://images.pokemontcg.io/sv3/21.png', 'large': 'https://images.pokemontcg.io/sv3/21_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-21', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.06, 'directLow': None}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.19, 'high': 4.99, 'market': 0.14, 'directLow': None}}}",0.06,0,False
Obsidian Flames,sv3,Toedscruel ex,sv3-22,22,"{'small': 'https://images.pokemontcg.io/sv3/22.png', 'large': 'https://images.pokemontcg.io/sv3/22_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-22', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.25, 'mid': 0.8, 'high': 5.0, 'market': 0.69, 'directLow': None}}}",0.69,0,False
Obsidian Flames,sv3,Capsakid,sv3-23,23,"{'small': 'https://images.pokemontcg.io/sv3/23.png', 'large': 'https://images.pokemontcg.io/sv3/23_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-23', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': None}}}",0.04,0,False
Obsidian Flames,sv3,Capsakid,sv3-24,24,"{'small': 'https://images.pokemontcg.io/sv3/24.png', 'large': 'https://images.pokemontcg.io/sv3/24_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-24', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.2, 'high': 5.17, 'market': 0.18, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Obsidian Flames,sv3,Scovillain,sv3-25,25,"{'small': 'https://images.pokemontcg.io/sv3/25.png', 'large': 'https://images.pokemontcg.io/sv3/25_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-25', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.1, 'high': 15.05, 'market': 0.04, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.2, 'high': 4.99, 'market': 0.14, 'directLow': None}}}",0.14,0,False
Obsidian Flames,sv3,Charmander,sv3-26,26,"{'small': 'https://images.pokemontcg.io/sv3/26.png', 'large': 'https://images.pokemontcg.io/sv3/26_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-26', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.24, 'high': 4.99, 'market': 0.21, 'directLow': 0.21}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 5.0, 'market': 0.14, 'directLow': 0.1}}}",0.14,0,False
Obsidian Flames,sv3,Charmeleon,sv3-27,27,"{'small': 'https://images.pokemontcg.io/sv3/27.png', 'large': 'https://images.pokemontcg.io/sv3/27_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-27', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.15, 'mid': 0.32, 'high': 10.0, 'market': 0.28, 'directLow': 0.28}, 'normal': {'low': 0.01, 'mid': 0.11, 'high': 5.0, 'market': 0.09, 'directLow': None}}}",0.09,0,False
Obsidian Flames,sv3,Vulpix,sv3-28,28,"{'small': 'https://images.pokemontcg.io/sv3/28.png', 'large': 'https://images.pokemontcg.io/sv3/28_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-28', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 5.0, 'market': 0.1, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.09, 'directLow': None}}}",0.09,0,False
Obsidian Flames,sv3,Ninetales,sv3-29,29,"{'small': 'https://images.pokemontcg.io/sv3/29.png', 'large': 'https://images.pokemontcg.io/sv3/29_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-29', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 5.95, 'market': 0.22, 'directLow': 0.26}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.09, 'directLow': None}}}",0.09,0,False
Obsidian Flames,sv3,Entei,sv3-30,30,"{'small': 'https://images.pokemontcg.io/sv3/30.png', 'large': 'https://images.pokemontcg.io/sv3/30_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-30', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.1, 'mid': 0.24, 'high': 4.99, 'market': 0.2, 'directLow': None}, 'holofoil': {'low': 0.01, 'mid': 0.15, 'high': 30.0, 'market': 0.13, 'directLow': None}}}",0.2,0,False
Obsidian Flames,sv3,Numel,sv3-31,31,"{'small': 'https://images.pokemontcg.io/sv3/31.png', 'large': 'https://images.pokemontcg.io/sv3/31_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-31', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.09, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.07, 'high': 4.99, 'market': 0.03, 'directLow': 0.01}}}",0.03,0,False
Obsidian Flames,sv3,Camerupt,sv3-32,32,"{'small': 'https://images.pokemontcg.io/sv3/32.png', 'large': 'https://images.pokemontcg.io/sv3/32_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-32', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.05, 'mid': 0.16, 'high': 4.99, 'market': 0.12, 'directLow': 0.12}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 4.99, 'market': 0.05, 'directLow': None}}}",0.05,0,False
Obsidian Flames,sv3,Victini ex,sv3-33,33,"{'small': 'https://images.pokemontcg.io/sv3/33.png', 'large': 'https://images.pokemontcg.io/sv3/33_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-33', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.3, 'mid': 0.89, 'high': 10.0, 'market': 0.74, 'directLow': 1.04}}}",0.74,0,False
Obsidian Flames,sv3,Darumaka,sv3-34,34,"{'small': 'https://images.pokemontcg.io/sv3/34.png', 'large': 'https://images.pokemontcg.io/sv3/34_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-34', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.11, 'high': 4.99, 'market': 0.07, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.06, 'high': 4.99, 'market': 0.03, 'directLow': 0.02}}}",0.03,0,False
Obsidian Flames,sv3,Darmanitan,sv3-35,35,"{'small': 'https://images.pokemontcg.io/sv3/35.png', 'large': 'https://images.pokemontcg.io/sv3/35_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-35', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.05, 'mid': 0.19, 'high': 4.99, 'market': 0.16, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}}}",0.04,0,False
Obsidian Flames,sv3,Litwick,sv3-36,36,"{'small': 'https://images.pokemontcg.io/sv3/36.png', 'large': 'https://images.pokemontcg.io/sv3/36_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-36', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.07, 'high': 4.99, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.12, 'directLow': None}}}",0.04,0,False
Obsidian Flames,sv3,Lampent,sv3-37,37,"{'small': 'https://images.pokemontcg.io/sv3/37.png', 'large': 'https://images.pokemontcg.io/sv3/37_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-37', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.17, 'high': 4.99, 'market': 0.15, 'directLow': 0.12}}}",0.04,0,False
Obsidian Flames,sv3,Chandelure,sv3-38,38,"{'small': 'https://images.pokemontcg.io/sv3/38.png', 'large': 'https://images.pokemontcg.io/sv3/38_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-38', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.1, 'mid': 0.21, 'high': 4.99, 'market': 0.2, 'directLow': 0.22}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.11, 'directLow': None}}}",0.11,0,False
Obsidian Flames,sv3,Heatmor,sv3-39,39,"{'small': 'https://images.pokemontcg.io/sv3/39.png', 'large': 'https://images.pokemontcg.io/sv3/39_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-39', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.03, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.06, 'directLow': 0.04}}}",0.03,0,False
Obsidian Flames,sv3,Larvesta,sv3-40,40,"{'small': 'https://images.pokemontcg.io/sv3/40.png', 'large': 'https://images.pokemontcg.io/sv3/40_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-40', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.07, 'high': 4.99, 'market': 0.06, 'directLow': None}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.13, 'high': 4.99, 'market': 0.09, 'directLow': None}}}",0.06,0,False
Obsidian Flames,sv3,Volcarona,sv3-41,41,"{'small': 'https://images.pokemontcg.io/sv3/41.png', 'large': 'https://images.pokemontcg.io/sv3/41_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-41', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.03, 'directLow': None}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.2, 'high': 4.99, 'market': 0.15, 'directLow': None}}}",0.03,0,False
Obsidian Flames,sv3,Eiscue ex,sv3-42,42,"{'small': 'https://images.pokemontcg.io/sv3/42.png', 'large': 'https://images.pokemontcg.io/sv3/42_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-42', 'updatedAt': '2025/01/06', 'prices': {'holofoil': {'low': 0.2, 'mid': 0.86, 'high': 5.0, 'market': 0.91, 'directLow': 1.49}}}",0.91,0,False
Obsidian Flames,sv3,Charcadet,sv3-43,43,"{'small': 'https://images.pokemontcg.io/sv3/43.png', 'large': 'https://images.pokemontcg.io/sv3/43_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-43', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.06, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.1, 'directLow': None}}}",0.06,0,False
Obsidian Flames,sv3,Armarouge,sv3-44,44,"{'small': 'https://images.pokemontcg.io/sv3/44.png', 'large': 'https://images.pokemontcg.io/sv3/44_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-44', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.2, 'high': 5.0, 'market': 0.2, 'directLow': None}}}",0.05,0,False
Obsidian Flames,sv3,Lapras,sv3-45,45,"{'small': 'https://images.pokemontcg.io/sv3/45.png', 'large': 'https://images.pokemontcg.io/sv3/45_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-45', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.08, 'directLow': 0.04}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.22, 'high': 4.99, 'market': 0.22, 'directLow': None}}}",0.08,0,False
Obsidian Flames,sv3,Carvanha,sv3-46,46,"{'small': 'https://images.pokemontcg.io/sv3/46.png', 'large': 'https://images.pokemontcg.io/sv3/46_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-46', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.03, 'directLow': 0.02}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.12, 'high': 4.99, 'market': 0.09, 'directLow': None}}}",0.03,0,False
Obsidian Flames,sv3,Sharpedo,sv3-47,47,"{'small': 'https://images.pokemontcg.io/sv3/47.png', 'large': 'https://images.pokemontcg.io/sv3/47_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-47', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.09, 'high': 4.99, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.2, 'high': 4.99, 'market': 0.15, 'directLow': None}}}",0.04,0,False
Obsidian Flames,sv3,Buizel,sv3-48,48,"{'small': 'https://images.pokemontcg.io/sv3/48.png', 'large': 'https://images.pokemontcg.io/sv3/48_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-48', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.06, 'high': 4.99, 'market': 0.04, 'directLow': None}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}}}",0.04,0,False
Obsidian Flames,sv3,Floatzel,sv3-49,49,"{'small': 'https://images.pokemontcg.io/sv3/49.png', 'large': 'https://images.pokemontcg.io/sv3/49_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-49', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.19, 'high': 4.99, 'market': 0.12, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.08, 'high': 4.99, 'market': 0.04, 'directLow': None}}}",0.04,0,False
Obsidian Flames,sv3,Tympole,sv3-50,50,"{'small': 'https://images.pokemontcg.io/sv3/50.png', 'large': 'https://images.pokemontcg.io/sv3/50_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-50', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.02, 'mid': 0.12, 'high': 4.99, 'market': 0.09, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 5.02, 'market': 0.12, 'directLow': 0.02}}}",0.12,0,False
Obsidian Flames,sv3,Palpitoad,sv3-51,51,"{'small': 'https://images.pokemontcg.io/sv3/51.png', 'large': 'https://images.pokemontcg.io/sv3/51_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-51', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.2, 'high': 4.99, 'market': 0.14, 'directLow': None}}}",0.05,0,False
Obsidian Flames,sv3,Seismitoad,sv3-52,52,"{'small': 'https://images.pokemontcg.io/sv3/52.png', 'large': 'https://images.pokemontcg.io/sv3/52_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-52', 'updatedAt': '2025/01/06', 'prices': {'normal': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.11, 'directLow': None}, 'reverseHolofoil': {'low': 0.08, 'mid': 0.2, 'high': 4.99, 'market': 0.16, 'directLow': None}}}",0.11,0,False
Obsidian Flames,sv3,Cubchoo,sv3-53,53,"{'small': 'https://images.pokemontcg.io/sv3/53.png', 'large': 'https://images.pokemontcg.io/sv3/53_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-53', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.11, 'high': 4.99, 'market': 0.1, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}}}",0.04,0,False
Obsidian Flames,sv3,Beartic,sv3-54,54,"{'small': 'https://images.pokemontcg.io/sv3/54.png', 'large': 'https://images.pokemontcg.io/sv3/54_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv3-54', 'updatedAt': '2025/01/06', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.16, 'high': 4.99, 'market': 0.11, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 4.99, 'market': 0.04, 'directLow': None}}}",0.04,0,False
